"region","species_name","species_qualified","cuid","cu_name_pse","pointid","streamid","stream_name_pse","indicator","latitude","longitude","year","stream_observed_count","stream_survey_method","stream_survey_quality","source_id"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2396,9856,"BRIDGE RIVER","Y",50.82670599,-123.2177592,2015,59,"Resistivity Counter","Medium-High","White_20210224"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2396,9856,"BRIDGE RIVER","Y",50.82670599,-123.2177592,2017,26,"Resistivity Counter","Low","White_20210224"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2396,9856,"BRIDGE RIVER","Y",50.82670599,-123.2177592,2018,14,"Resistivity Counter","Low","White_20210224"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2396,9856,"BRIDGE RIVER","Y",50.82670599,-123.2177592,2019,50,"Resistivity Counter","Medium","White_20210224"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1972,960,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1973,1435,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1974,677,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1975,581,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1976,1022,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1977,494,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1978,1152,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1979,715,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1980,893,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1981,586,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1982,936,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1983,1531,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1984,1133,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1985,3149,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1986,1992,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1987,2328,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1988,2342,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1989,610,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1990,403,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1991,466,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1992,542,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1993,1546,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1994,917,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1995,830,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1996,518,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1997,1373,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1998,672,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,1999,744,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2000,739,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2001,1258,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2002,1114,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2003,917,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2004,254,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2005,384,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2006,552,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2007,374,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2008,158,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2009,350,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2010,144,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2011,374,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2012,307,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2013,374,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2014,955,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2015,418,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2016,134,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2018,77,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2019,120,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2020,38,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2017,180,"Unknown Estimate Method","Unknown","Bison_20170804"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2021,19,"Unknown Estimate Method","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2022,19,"Unknown Estimate Method","Unknown","Bison_20220715"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2023,134,"Unknown Estimate Method","Unknown","Bison_20230828"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2024,96,"Unknown Estimate Method","Unknown","Bison_20240729"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2025,154,"Unknown Estimate Method","Unknown","Bison_20250908"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2397,9857,"CHILCOTIN RIVER","Y",51.89187076,-122.9310772,2026,34,"Unknown Estimate Method","Unknown","Bison_20260729"
"Fraser","Steelhead","SH",780,"Mid Fraser Summer",2395,9855,"SETON RIVER","Y",50.67081909,-121.9533358,2019,25,"Resistivity Counter","Unknown","Buchanan_20200831"
"Fraser","Steelhead","SH",781,"Thompson Summer",74,9862,"BONAPARTE RIVER","Y",50.73921386,-121.258846,2017,57,"Unknown Estimate Method","Unknown","Bison_20170804"
"Fraser","Steelhead","SH",781,"Thompson Summer",74,9862,"BONAPARTE RIVER","Y",50.73921386,-121.258846,2021,30,"Unknown Estimate Method","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",781,"Thompson Summer",74,9862,"BONAPARTE RIVER","Y",50.73921386,-121.258846,2022,20,"Unknown Estimate Method","Unknown","Bison_20220715"
"Fraser","Steelhead","SH",781,"Thompson Summer",74,9862,"BONAPARTE RIVER","Y",50.73921386,-121.258846,2024,13,"Unknown Estimate Method","Unknown","Bison_20240729"
"Fraser","Steelhead","SH",781,"Thompson Summer",74,9862,"BONAPARTE RIVER","Y",50.73921386,-121.258846,2025,43,"Unknown Estimate Method","Unknown","Bison_20250908"
"Fraser","Steelhead","SH",781,"Thompson Summer",74,9862,"BONAPARTE RIVER","Y",50.73921386,-121.258846,2026,23,"Unknown Estimate Method","Unknown","Bison_20260729"
"Fraser","Steelhead","SH",781,"Thompson Summer",73,10646,"COLDWATER RIVER","Y",50.11490174,-120.8043058,2017,22,"Unknown Estimate Method","Unknown","Bison_20170804"
"Fraser","Steelhead","SH",781,"Thompson Summer",73,10646,"COLDWATER RIVER","Y",50.11490174,-120.8043058,2021,42,"Unknown Estimate Method","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",781,"Thompson Summer",75,9863,"DEADMAN RIVER","Y",50.74444787,-120.9187363,2017,47,"Unknown Estimate Method","Unknown","Bison_20170804"
"Fraser","Steelhead","SH",781,"Thompson Summer",75,9863,"DEADMAN RIVER","Y",50.74444787,-120.9187363,2021,63,"Unknown Estimate Method","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",781,"Thompson Summer",75,9863,"DEADMAN RIVER","Y",50.74444787,-120.9187363,2022,20,"Unknown Estimate Method","Unknown","Bison_20220715"
"Fraser","Steelhead","SH",781,"Thompson Summer",75,9863,"DEADMAN RIVER","Y",50.74444787,-120.9187363,2024,36,"Unknown Estimate Method","Unknown","Bison_20240729"
"Fraser","Steelhead","SH",781,"Thompson Summer",75,9863,"DEADMAN RIVER","Y",50.74444787,-120.9187363,2025,130,"Unknown Estimate Method","Unknown","Bison_20250908"
"Fraser","Steelhead","SH",781,"Thompson Summer",75,9863,"DEADMAN RIVER","Y",50.74444787,-120.9187363,2026,28,"Unknown Estimate Method","Unknown","Bison_20260729"
"Fraser","Steelhead","SH",781,"Thompson Summer",71,9861,"NICOLA RIVER","Y",50.42767089,-121.3162004,2017,74,"Unknown Estimate Method","Unknown","Bison_20170804"
"Fraser","Steelhead","SH",781,"Thompson Summer",71,9861,"NICOLA RIVER","Y",50.42767089,-121.3162004,2021,34,"Unknown Estimate Method","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",781,"Thompson Summer",71,9861,"NICOLA RIVER","Y",50.42767089,-121.3162004,2022,64,"Unknown Estimate Method","Unknown","Bison_20220715"
"Fraser","Steelhead","SH",781,"Thompson Summer",71,9861,"NICOLA RIVER","Y",50.42767089,-121.3162004,2024,137,"Unknown Estimate Method","Unknown","Bison_20240729"
"Fraser","Steelhead","SH",781,"Thompson Summer",71,9861,"NICOLA RIVER","Y",50.42767089,-121.3162004,2025,211,"Unknown Estimate Method","Unknown","Bison_20250908"
"Fraser","Steelhead","SH",781,"Thompson Summer",71,9861,"NICOLA RIVER","Y",50.42767089,-121.3162004,2026,81,"Unknown Estimate Method","Unknown","Bison_20260729"
"Fraser","Steelhead","SH",781,"Thompson Summer",72,10647,"SPIUS CREEK","Y",50.14632338,-121.0204424,2017,54,"Unknown Estimate Method","","Bison_20170804"
"Fraser","Steelhead","SH",781,"Thompson Summer",72,10647,"SPIUS CREEK","Y",50.14632338,-121.0204424,2021,34,"Unknown Estimate Method","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1978,1666,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1979,1666,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1980,952,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1981,1247,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1982,1190,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1983,2857,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1984,1120,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1985,3510,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1986,2330,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1987,1680,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1988,1500,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1989,1670,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1990,1200,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1991,1200,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1992,900,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1993,2960,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1994,2660,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1995,2590,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1996,1020,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1997,3000,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1998,1470,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,1999,2520,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2000,1500,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2001,1810,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2002,3160,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2003,1480,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2004,950,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2005,2440,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2006,1660,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2007,740,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2008,1160,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2009,690,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2010,590,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2011,520,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2012,1000,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2013,1090,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2014,1300,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2015,850,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2016,360,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2017,240,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2018,150,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2019,240,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2020,257,"Not Applicable","Unknown","Bison_20210820"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2021,203,"Addition/Subtraction","Unknown","Bison_20210806"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2022,104,"Addition/Subtraction","Unknown","Bison_20220715"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2023,371,"Addition/Subtraction","Unknown","Bison_20230828"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2024,186,"Addition/Subtraction","Unknown","Bison_20240729"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2025,384,"Addition/Subtraction","Unknown","Bison_20250908"
"Fraser","Steelhead","SH",781,"Thompson Summer",2398,9860,"THOMPSON RIVER","Y",50.7541777,-121.1991427,2026,132,"Addition/Subtraction","Unknown","Bison_20260729"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1974,117,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1975,190,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1976,133,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1977,160,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1978,170,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1979,216,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1980,402,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1981,300,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1982,300,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1983,289,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1984,475,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1985,233,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1986,525,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1987,525,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1988,381,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1989,207,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1990,117,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1992,75,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1993,47,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1994,218,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1995,125,"Snorkel Survey","Low","Beere_2014"
"Fraser","Steelhead","SH",784,"Lower Fraser Summer",2399,9881,"COQUIHALLA RIVER","Y",49.37965455,-121.3350092,1996,581,"Snorkel Survey","Low","Beere_2014"
